Text A,Text B,Threshold,Cutoff,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
gender_trouble_pages.txt,gender_texts/Performance Per,3,5,3,1,533517,64229,"[(396086, 396185)]","[(60599, 60698)]"
gender_trouble_pages.txt,gender_texts/Undoing the Dou,3,5,3,1,533517,63613,"[(481166, 481301)]","[(57743, 57878)]"
gender_trouble_pages.txt,gender_texts/notunveiling as,3,5,3,1,533517,91081,"[(414762, 414868)]","[(45496, 45604)]"
gender_trouble_pages.txt,gender_texts/Attempts at Liberation Materializing the Body and Building Community Among Palestinian Political Captives,3,5,3,1,533517,86943,"[(416461, 416927)]","[(64988, 65455)]"
gender_trouble_pages.txt,gender_texts/The Quest for C,3,5,3,1,533517,28040,"[(481756, 481835)]","[(26681, 26762)]"
gender_trouble_pages.txt,gender_texts/Truismes The Simulation of a Pig,3,5,3,1,533517,47143,"[(435522, 435631)]","[(32936, 33047)]"
gender_trouble_pages.txt,gender_texts/Kristevan Theme,3,5,3,1,533517,62412,"[(522812, 522892)]","[(59922, 60005)]"
gender_trouble_pages.txt,gender_texts/La mujer en el ,3,5,3,1,533517,47577,"[(305509, 305781)]","[(41333, 41607)]"
gender_trouble_pages.txt,gender_texts/Donner la vie d,3,5,3,1,533517,31129,"[(477001, 477083)]","[(28322, 28405)]"
gender_trouble_pages.txt,gender_texts/GENEALOGIES OF ,3,5,3,1,533517,77832,"[(82804, 83188)]","[(52995, 53376)]"
gender_trouble_pages.txt,gender_texts/Feminism and So,3,5,3,1,533517,17501,"[(493724, 493799)]","[(16824, 16899)]"
gender_trouble_pages.txt,gender_texts/Performing in Handcuffs Leo Perutzs Zwischen neun und neun,3,5,3,1,533517,70838,"[(468649, 468718)]","[(68428, 68497)]"
gender_trouble_pages.txt,gender_texts/The Natural Ord,3,5,3,1,533517,64748,"[(476472, 476555)]","[(58076, 58169)]"
gender_trouble_pages.txt,gender_texts/Performing Work,3,5,3,1,533517,70461,"[(124582, 124657)]","[(28084, 28162)]"
gender_trouble_pages.txt,gender_texts/Sustaining Identity in Itesamuddins The Wonders of Vilayet,3,5,3,1,533517,61532,"[(430988, 431066)]","[(3443, 3521)]"
gender_trouble_pages.txt,gender_texts/Informer déform,3,5,3,1,533517,52951,"[(524014, 524098)]","[(50336, 50418)]"
gender_trouble_pages.txt,gender_texts/Toward a Femini,3,5,3,1,533517,96359,"[(524157, 524252)]","[(23452, 23547)]"
gender_trouble_pages.txt,gender_texts/Title VII and t,3,5,3,1,533517,205593,"[(489246, 489354)]","[(76929, 77035)]"
gender_trouble_pages.txt,gender_texts/Envisioning Pos,3,5,3,1,533517,57052,"[(437407, 437618)]","[(29814, 30025)]"
gender_trouble_pages.txt,gender_texts/Ophelias Intert,3,5,3,1,533517,68915,"[(524014, 524123)]","[(55716, 55822)]"
gender_trouble_pages.txt,gender_texts/Politics by Oth,3,5,3,1,533517,139014,"[(476472, 476545)]","[(117992, 118075)]"
gender_trouble_pages.txt,gender_texts/Redemptive Restrooms Moments of Utopic Possibility in Volker Schlöndorffs Film Version of The Handmaids Tale,3,5,3,2,533517,29440,"[(183920, 184138), (184238, 184376)]","[(23804, 24020), (24025, 24161)]"
gender_trouble_pages.txt,gender_texts/A Genealogy of ,3,5,3,1,533517,81432,"[(477001, 477125)]","[(73413, 73539)]"
gender_trouble_pages.txt,gender_texts/Elizabeth Bisho,3,5,3,1,533517,57470,"[(149720, 149822)]","[(10495, 10597)]"
gender_trouble_pages.txt,gender_texts/The Colonizatio,3,5,3,2,533517,267060,"[(467295, 467363), (476150, 476236)]","[(23951, 24022), (163555, 163645)]"
gender_trouble_pages.txt,gender_texts/A Sort of Mouse,3,5,3,1,533517,45181,"[(73363, 73644)]","[(36915, 37196)]"
gender_trouble_pages.txt,gender_texts/Situating Gende,3,5,3,1,533517,81449,"[(476056, 476119)]","[(14651, 14714)]"
gender_trouble_pages.txt,gender_texts/Becoming a Char,3,5,3,1,533517,43993,"[(25053, 25170)]","[(13046, 13163)]"
gender_trouble_pages.txt,gender_texts/Comparing Sapph,3,5,3,1,533517,51292,"[(75071, 75258)]","[(40856, 41044)]"
gender_trouble_pages.txt,gender_texts/Sensibilidades Callejeras El trabajo estético y político de Mujeres Creando,3,5,3,1,533517,40534,"[(397679, 397946)]","[(29326, 29593)]"
gender_trouble_pages.txt,gender_texts/Speaking Silenc,3,5,3,1,533517,52960,"[(374363, 374705)]","[(15835, 16177)]"
gender_trouble_pages.txt,gender_texts/Conversations W,3,5,3,1,533517,58892,"[(475218, 475303)]","[(53124, 53221)]"
gender_trouble_pages.txt,gender_texts/Pedagogy and th,3,5,3,1,533517,68583,"[(514353, 514485)]","[(62655, 62789)]"
gender_trouble_pages.txt,gender_texts/CultureMaking P,3,5,3,1,533517,87403,"[(481239, 481301)]","[(86130, 86192)]"
gender_trouble_pages.txt,gender_texts/Identity and Di,3,5,3,1,533517,66674,"[(481404, 481466)]","[(59262, 59324)]"
gender_trouble_pages.txt,gender_texts/The Sentimental Family A Biohistorical Perspective,3,5,3,1,533517,59900,"[(478055, 478118)]","[(2578, 2642)]"
gender_trouble_pages.txt,gender_texts/Privacy Visibil,3,5,3,1,533517,62856,"[(524157, 524233)]","[(11145, 11237)]"
gender_trouble_pages.txt,gender_texts/Gender vs Diversity Mainstreaming A Preliminary Examination of the Role and Transformative Potential of Feminist Theory,3,5,3,1,533517,76859,"[(467305, 467400)]","[(70942, 71052)]"
gender_trouble_pages.txt,gender_texts/Which Half Is Mommy Tetragametic Chimerism and TransSubjectivity,3,5,3,1,533517,49606,"[(468649, 468718)]","[(43927, 43996)]"
gender_trouble_pages.txt,gender_texts/Partire Da Sé E,3,5,3,1,533517,50743,"[(123890, 124038)]","[(26529, 26675)]"
gender_trouble_pages.txt,gender_texts/Gendering Violence Masculinity and Power in Mens Accounts of Domestic Violence,3,5,3,1,533517,63916,"[(123954, 124148)]","[(5109, 5300)]"
gender_trouble_pages.txt,gender_texts/Homosocial Desi,3,5,3,1,533517,102085,"[(495245, 495299)]","[(101397, 101451)]"
gender_trouble_pages.txt,gender_texts/Feminist Theore,3,5,3,1,533517,93005,"[(523867, 523956)]","[(76224, 76312)]"
gender_trouble_pages.txt,gender_texts/The Hawkeye Ini,3,5,3,1,533517,33709,"[(433315, 433476)]","[(6215, 6376)]"
gender_trouble_pages.txt,gender_texts/Origins in Abse,3,5,3,1,533517,101647,"[(285989, 286370)]","[(79352, 79731)]"
gender_trouble_pages.txt,gender_texts/Pelvic Politics,3,5,3,1,533517,74381,"[(475212, 475303)]","[(70989, 71087)]"
gender_trouble_pages.txt,gender_texts/Queering Girard,3,5,3,3,533517,57097,"[(147640, 147832), (221961, 222050), (231789, 231992)]","[(12882, 13072), (23645, 23737), (27268, 27467)]"
gender_trouble_pages.txt,gender_texts/SEX THE BODY AN,3,5,3,1,533517,16153,"[(424957, 425073)]","[(10879, 10995)]"
gender_trouble_pages.txt,gender_texts/Knowing the Difference Ontoepistemology and the Story of Feminism,3,5,3,1,533517,26002,"[(469408, 469497)]","[(24067, 24155)]"
gender_trouble_pages.txt,gender_texts/In Thicket Charles Olson Frances Boldereff Robert Creeley and the Crisis of Masculinity at MidCentury,3,5,3,1,533517,71323,"[(495245, 495299)]","[(71129, 71183)]"
gender_trouble_pages.txt,gender_texts/Feminine and Fa,3,5,3,1,533517,55108,"[(442209, 442369)]","[(24184, 24344)]"
gender_trouble_pages.txt,gender_texts/UnNecessary Tou,3,5,3,4,533517,69804,"[(147104, 147314), (147640, 147832), (443634, 443762), (444040, 444257)]","[(7166, 7373), (7437, 7628), (8185, 8313), (8576, 8793)]"
gender_trouble_pages.txt,gender_texts/Is Race a Trope,3,5,3,1,533517,44726,"[(468649, 468718)]","[(42511, 42580)]"
gender_trouble_pages.txt,gender_texts/Androgyny as Re,3,5,3,1,533517,43504,"[(46307, 46409)]","[(910, 1012)]"
gender_trouble_pages.txt,gender_texts/Following the G,3,5,3,1,533517,46999,"[(43938, 44442)]","[(42509, 43046)]"
gender_trouble_pages.txt,gender_texts/Sin Has No Hist,3,5,3,1,533517,119501,"[(27016, 27172)]","[(687, 843)]"
gender_trouble_pages.txt,gender_texts/From Masisi to ,3,5,3,1,533517,67029,"[(423731, 423930)]","[(1098, 1297)]"
gender_trouble_pages.txt,gender_texts/Mediating Moder,3,5,3,1,533517,91204,"[(478786, 478845)]","[(83356, 83416)]"
gender_trouble_pages.txt,gender_texts/RETHINKING DIFFERENCE A FEMINIST REFRAMING OF GENDERRACECLASS FOR THE IMPROVEMENT OF WOMENS HEALTH RESEARCH,3,5,3,1,533517,59550,"[(476472, 476545)]","[(51339, 51415)]"
gender_trouble_pages.txt,gender_texts/Postmodern Conc,3,5,3,1,533517,42156,"[(421463, 421551)]","[(3977, 4065)]"
gender_trouble_pages.txt,gender_texts/The Written Wom,3,5,3,2,533517,55614,"[(124582, 124727), (477219, 477271)]","[(3422, 3567), (51977, 52029)]"
gender_trouble_pages.txt,gender_texts/EQUITY OR ESSEN,3,5,3,1,533517,63546,"[(467316, 467400)]","[(59699, 59787)]"
gender_trouble_pages.txt,gender_texts/Appropriating t,3,5,3,1,533517,41211,"[(73438, 73610)]","[(5962, 6134)]"
gender_trouble_pages.txt,gender_texts/The Sexual Abus,3,5,3,1,533517,52612,"[(254102, 254169)]","[(33108, 33183)]"
gender_trouble_pages.txt,gender_texts/Legal Melancholy Balzacs emEugénie Grandetem and the Napoleonic Code,3,5,3,1,533517,85628,"[(214286, 214454)]","[(21216, 21383)]"
gender_trouble_pages.txt,gender_texts/Rebellious Wallflowers and Queer emTanguerasem,3,5,3,1,533517,77782,"[(124649, 124745)]","[(33688, 33784)]"
gender_trouble_pages.txt,gender_texts/Dover Foucault ,3,5,3,1,533517,131243,"[(485422, 485515)]","[(111419, 111512)]"
gender_trouble_pages.txt,gender_texts/Mamas Baby Papas Maybe Paternity and Bildung in Goethes Wilhelm Meisters Lehrjahre,3,5,3,1,533517,66551,"[(477984, 478018)]","[(59752, 59786)]"
gender_trouble_pages.txt,gender_texts/Womens Lives  F,3,5,3,1,533517,65703,"[(523867, 524001)]","[(61340, 61470)]"
gender_trouble_pages.txt,gender_texts/Patricia Highsm,3,5,3,1,533517,87550,"[(460867, 460962)]","[(14923, 15018)]"
gender_trouble_pages.txt,gender_texts/Legal Melanchol,3,5,3,1,533517,85628,"[(214286, 214454)]","[(21216, 21383)]"
gender_trouble_pages.txt,gender_texts/La búsqueda ete,3,5,3,1,533517,37828,"[(63900, 64282)]","[(19265, 19661)]"
gender_trouble_pages.txt,gender_texts/Traces of Desire Encodings and Recordings of Sexual Identity in HDs Paint It Today,3,5,3,1,533517,41160,"[(242009, 242123)]","[(12199, 12313)]"
gender_trouble_pages.txt,gender_texts/Los discursos del género en español como lengua extranjera A propósito de Pedro Almodóvar,3,5,3,1,533517,47467,"[(147006, 147232)]","[(36579, 36789)]"
gender_trouble_pages.txt,gender_texts/Flesh MemorySki,3,5,3,2,533517,58831,"[(495025, 495125), (497010, 497067)]","[(42683, 42783), (42822, 42879)]"
gender_trouble_pages.txt,gender_texts/The Body in the,3,5,3,1,533517,65713,"[(74969, 75056)]","[(38714, 38801)]"
gender_trouble_pages.txt,gender_texts/Narrating the G,3,5,3,2,533517,74180,"[(422928, 423041), (424504, 424621)]","[(5707, 5820), (5896, 6013)]"
gender_trouble_pages.txt,gender_texts/Our Militancy i,3,5,3,1,533517,146159,"[(524014, 524098)]","[(139343, 139424)]"
gender_trouble_pages.txt,gender_texts/Negotiating the,3,5,3,1,533517,106130,"[(518726, 518789)]","[(98843, 98906)]"
gender_trouble_pages.txt,gender_texts/YULIA DRUNINA T,3,5,3,1,533517,68149,"[(50788, 50940)]","[(21395, 21546)]"
gender_trouble_pages.txt,gender_texts/Bodyscapes Biol,3,5,3,1,533517,79165,"[(489260, 489354)]","[(71347, 71440)]"
gender_trouble_pages.txt,gender_texts/Chapter Three B,3,5,3,5,533517,104661,"[(447642, 447753), (454432, 454559), (455440, 455708), (456289, 456411), (466319, 466611)]","[(37150, 37256), (37401, 37528), (37534, 37802), (38130, 38252), (41222, 41518)]"
gender_trouble_pages.txt,gender_texts/Prologue Constr,3,5,3,1,533517,57302,"[(478124, 478195)]","[(53356, 53427)]"
gender_trouble_pages.txt,gender_texts/La Celestina o la normatividad fallida,3,5,3,1,533517,38126,"[(106126, 106346)]","[(5740, 5960)]"
gender_trouble_pages.txt,gender_texts/This Implacable,3,5,3,1,533517,64069,"[(448164, 448263)]","[(14257, 14362)]"
gender_trouble_pages.txt,gender_texts/Enduring Bonds ,3,5,3,2,533517,79073,"[(445095, 445164), (461319, 461476)]","[(20394, 20464), (67340, 67497)]"
gender_trouble_pages.txt,gender_texts/Feminist Histor,3,5,3,2,533517,111156,"[(481404, 481466), (493724, 493788)]","[(90313, 90375), (98849, 98913)]"
gender_trouble_pages.txt,gender_texts/Feminist Resear,3,5,3,1,533517,64560,"[(500702, 500768)]","[(57907, 57981)]"
gender_trouble_pages.txt,gender_texts/Novel Violation,3,5,3,1,533517,51708,"[(347125, 347208)]","[(18152, 18228)]"
gender_trouble_pages.txt,gender_texts/Laboring Women ,3,5,3,1,533517,67650,"[(147755, 147832)]","[(15601, 15677)]"
gender_trouble_pages.txt,"gender_texts/The Woman beneath the Hair: Treating Hypertrichosis, 1870-1930",3,5,3,2,533517,49652,"[(74475, 74701), (476453, 476563)]","[(4345, 4569), (43173, 43283)]"
gender_trouble_pages.txt,gender_texts/MEN JUST WERENT,3,5,3,1,533517,67330,"[(524346, 524428)]","[(65165, 65247)]"
gender_trouble_pages.txt,gender_texts/Normalising Wha,3,5,3,1,533517,42262,"[(493724, 493788)]","[(39542, 39606)]"
gender_trouble_pages.txt,gender_texts/Review Article,3,5,3,1,533517,10150,"[(151471, 151618)]","[(4663, 4810)]"
gender_trouble_pages.txt,gender_texts/Placing the Anc,3,5,3,1,533517,71251,"[(59718, 59885)]","[(8575, 8742)]"
gender_trouble_pages.txt,gender_texts/The Play of Jus,3,5,3,1,533517,50884,"[(478124, 478195)]","[(49366, 49437)]"
gender_trouble_pages.txt,gender_texts/Gender differen,3,5,3,1,533517,66574,"[(124582, 124727)]","[(15775, 15915)]"
gender_trouble_pages.txt,gender_texts/A New Generatio,3,5,3,1,533517,62853,"[(441040, 441148)]","[(12269, 12377)]"
gender_trouble_pages.txt,gender_texts/Drag Acts Perfo,3,5,3,3,533517,29083,"[(431239, 431480), (431997, 432254), (435522, 435597)]","[(114, 355), (370, 638), (647, 722)]"
gender_trouble_pages.txt,gender_texts/Toward a Complicit System of Mutual Implications in the Study of Science and Gender,3,5,3,1,533517,59265,"[(442704, 442873)]","[(54456, 54625)]"
gender_trouble_pages.txt,gender_texts/On the Governme,3,5,3,2,533517,58078,"[(306765, 306901), (493669, 493799)]","[(28587, 28723), (28757, 28887)]"
gender_trouble_pages.txt,gender_texts/On Not Being La,3,5,3,1,533517,82776,"[(481404, 481466)]","[(70658, 70721)]"
gender_trouble_pages.txt,gender_texts/Performance at ,3,5,3,4,533517,124217,"[(442571, 442873), (443068, 443537), (443943, 444257), (444961, 445410)]","[(60305, 60607), (60613, 61087), (61074, 61387), (61396, 62848)]"
gender_trouble_pages.txt,gender_texts/Constrained in ,3,5,3,6,533517,43167,"[(431239, 431480), (434702, 434920), (435105, 435259), (440020, 440100), (444961, 445051), (445133, 445246)]","[(501, 743), (5732, 5946), (5991, 6142), (11549, 11628), (28435, 28525), (28618, 28731)]"
gender_trouble_pages.txt,gender_texts/Must Identity M,3,5,3,1,533517,71097,"[(523867, 524001)]","[(63035, 63179)]"
gender_trouble_pages.txt,gender_texts/Ineffectual Chase Indians Prairies Buffalo and the Quest for the Authentic West in Washington Irvings A Tour on the Prairies,3,5,3,2,533517,64892,"[(83314, 83382), (83497, 83752)]","[(60267, 60335), (60396, 60657)]"
gender_trouble_pages.txt,gender_texts/Revealing the u,3,5,3,1,533517,65561,"[(478124, 478195)]","[(63498, 63569)]"
gender_trouble_pages.txt,gender_texts/Splitting the D,3,5,3,1,533517,83935,"[(524014, 524098)]","[(80483, 80564)]"
gender_trouble_pages.txt,gender_texts/Racing for Cons,3,5,3,1,533517,59235,"[(83662, 83752)]","[(27762, 27852)]"
gender_trouble_pages.txt,gender_texts/WHY BEARS ARE GOOD TO THINK AND THEORY DOESNT HAVE TO BE MURDER TRANSFORMATION AND ORAL TRADITION IN LOUISE ERDRICHS TRACKS,3,5,3,1,533517,54214,"[(436706, 436834)]","[(16904, 17032)]"
gender_trouble_pages.txt,gender_texts/Subversive Paro,3,5,3,5,533517,41214,"[(443290, 443757), (443531, 443762), (445613, 445848), (458791, 459825), (459571, 459964)]","[(8453, 9063), (8837, 9068), (9192, 9440), (9809, 11396), (11141, 11551)]"
gender_trouble_pages.txt,gender_texts/Editorial Sexua,3,5,3,1,533517,42898,"[(500702, 500774)]","[(36006, 36086)]"
gender_trouble_pages.txt,gender_texts/Opting into Mot,3,5,3,1,533517,80178,"[(434118, 434205)]","[(71148, 71241)]"
gender_trouble_pages.txt,gender_texts/EXHAUSTING HETE,3,5,3,3,533517,60516,"[(228400, 228828), (228845, 229364), (233067, 233179)]","[(53352, 53781), (53799, 54321), (54654, 54769)]"
gender_trouble_pages.txt,gender_texts/Gender Undone S,3,5,3,4,533517,45907,"[(124582, 124727), (432777, 433041), (458247, 458321), (459844, 460078)]","[(6273, 6418), (12366, 12629), (30249, 30323), (35258, 35492)]"
gender_trouble_pages.txt,gender_texts/Going Rogue Pos,3,5,3,1,533517,57471,"[(477219, 477271)]","[(53644, 53696)]"
gender_trouble_pages.txt,gender_texts/Addicted to Rac,3,5,3,2,533517,40752,"[(441419, 441697), (441848, 441980)]","[(33790, 34062), (34145, 34277)]"
gender_trouble_pages.txt,gender_texts/Old Age and Ageism Impairment and Ableism Exploring the Conceptual and Material Connections,3,5,3,1,533517,33103,"[(74434, 74701)]","[(27823, 28088)]"
gender_trouble_pages.txt,gender_texts/The Caraboo Hoax Romantic Woman as Mirror and Mirage,3,5,3,1,533517,50646,"[(497314, 497396)]","[(49150, 49231)]"
gender_trouble_pages.txt,gender_texts/Strategies of Governance Michel Foucault on Power,3,5,3,2,533517,92282,"[(134351, 134468), (511312, 511413)]","[(50277, 50396), (85514, 85615)]"
gender_trouble_pages.txt,gender_texts/Exploring the Mind of the Hive Embodied Cognition in Sylvia Plaths Bee Poems,3,5,3,1,533517,63399,"[(439455, 439527)]","[(5343, 5415)]"
gender_trouble_pages.txt,gender_texts/Performing Femi,3,5,3,1,533517,15065,"[(459973, 460051)]","[(7170, 7248)]"
gender_trouble_pages.txt,gender_texts/Coffee House Ha,3,5,3,2,533517,69235,"[(494609, 494699), (515047, 515125)]","[(63731, 63821), (63833, 63911)]"
gender_trouble_pages.txt,gender_texts/Making Refugees,3,5,3,1,533517,51510,"[(25825, 25996)]","[(41575, 41744)]"
gender_trouble_pages.txt,gender_texts/Masculinity and,3,5,3,1,533517,28046,"[(431491, 431608)]","[(2857, 2974)]"
gender_trouble_pages.txt,gender_texts/The Perverse Dy,3,5,3,1,533517,65348,"[(442641, 442851)]","[(63093, 63305)]"
gender_trouble_pages.txt,gender_texts/Disputed Territ,3,5,3,1,533517,58036,"[(446805, 447072)]","[(6581, 6848)]"
gender_trouble_pages.txt,gender_texts/The Performance of Sex and Gender in Oslo Nye Dukketeatrets Hedda Gabler,3,5,3,2,533517,33926,"[(431390, 431480), (437407, 437618)]","[(26001, 26091), (26159, 26370)]"
gender_trouble_pages.txt,gender_texts/Consuming Malco,3,5,3,1,533517,68212,"[(430742, 431480)]","[(55039, 55777)]"
gender_trouble_pages.txt,gender_texts/Changing Concep,3,5,3,1,533517,68522,"[(147845, 148055)]","[(61821, 62030)]"
gender_trouble_pages.txt,gender_texts/How to Do Thing,3,5,3,1,533517,81964,"[(524014, 524123)]","[(20439, 20545)]"
gender_trouble_pages.txt,gender_texts/Home is Where t,3,5,3,4,533517,88468,"[(446805, 446947), (481756, 481815), (495817, 495872), (497254, 497396)]","[(41277, 41419), (84737, 84796), (85204, 85259), (85852, 85962)]"
gender_trouble_pages.txt,gender_texts/The Feminist An,3,5,3,1,533517,37897,"[(142561, 142700)]","[(10974, 11113)]"
gender_trouble_pages.txt,gender_texts/POLITICS OF THE,3,5,3,1,533517,36785,"[(59999, 60561)]","[(33197, 33754)]"
gender_trouble_pages.txt,gender_texts/Struggling Musicians Implications of the Hegelian Philosophy of Recognition for Music Education,3,5,3,1,533517,60415,"[(512556, 512647)]","[(58019, 58107)]"
gender_trouble_pages.txt,gender_texts/Julia Kristevas,3,5,3,5,533517,62655,"[(276103, 276220), (290299, 290396), (301867, 301963), (481404, 481466), (503386, 503495)]","[(17368, 17485), (17738, 17835), (17982, 18078), (53535, 53597), (58904, 59009)]"
gender_trouble_pages.txt,gender_texts/Deconstructing McClary Narrative Feminine Sexuality and Feminism in Susan McClarys Feminine Endings,3,5,3,4,533517,52468,"[(137588, 137865), (139303, 139469), (139956, 140199), (315911, 316114)]","[(30021, 30297), (31773, 31939), (31946, 32185), (32497, 32700)]"
gender_trouble_pages.txt,gender_texts/Sexuality Textu,3,5,3,2,533517,61240,"[(69052, 69150), (70529, 70766)]","[(39209, 39307), (39701, 39938)]"
gender_trouble_pages.txt,gender_texts/Lights in the D,3,5,3,2,533517,91432,"[(499422, 499498), (503309, 503495)]","[(75080, 75159), (90672, 90842)]"
gender_trouble_pages.txt,gender_texts/Brittens opera about rape,3,5,3,1,533517,69472,"[(147117, 147232)]","[(15445, 15562)]"
gender_trouble_pages.txt,gender_texts/Draped Crusader,3,5,3,2,533517,49608,"[(430072, 430388), (495245, 495299)]","[(44368, 44683), (48016, 48070)]"
gender_trouble_pages.txt,gender_texts/Gender and Narrative Crisis in Christoph Martin Wielands Novella without a Title,3,5,3,1,533517,58009,"[(467060, 467110)]","[(56795, 56846)]"
gender_trouble_pages.txt,gender_texts/The Sculpture o,3,5,3,1,533517,72075,"[(435522, 436102)]","[(50097, 50659)]"
gender_trouble_pages.txt,gender_texts/RECUPERATING LO,3,5,3,1,533517,47884,"[(101215, 101594)]","[(39261, 39639)]"
gender_trouble_pages.txt,gender_texts/Female Performa,3,5,3,2,533517,44679,"[(430988, 431111), (431403, 431480)]","[(36215, 36338), (36500, 36577)]"
gender_trouble_pages.txt,gender_texts/AIDS Law and the Rhetoric of Sexuality,3,5,3,1,533517,89386,"[(524799, 524882)]","[(82550, 82633)]"
gender_trouble_pages.txt,gender_texts/Sociotechnical ,3,5,3,1,533517,81937,"[(476472, 476555)]","[(75008, 75100)]"
gender_trouble_pages.txt,gender_texts/Gender Debates ,3,5,3,1,533517,62116,"[(523867, 524001)]","[(47684, 47815)]"
gender_trouble_pages.txt,gender_texts/Object Lessons ,3,5,3,2,533517,101401,"[(443290, 443525), (443764, 443941)]","[(53298, 53533), (53538, 53715)]"
gender_trouble_pages.txt,gender_texts/Walking yourself around as a teacher  gender and embodiment in student teachers working lives,3,5,3,1,533517,51201,"[(363486, 363597)]","[(13657, 13768)]"
gender_trouble_pages.txt,gender_texts/Nothing More an,3,5,3,1,533517,61432,"[(58219, 58292)]","[(21596, 21672)]"
gender_trouble_pages.txt,gender_texts/Philosophy and ,3,5,3,1,533517,66984,"[(520838, 520890)]","[(57139, 57191)]"
gender_trouble_pages.txt,gender_texts/Racial Etiquett,3,5,3,1,533517,74880,"[(443634, 443762)]","[(8847, 8975)]"
gender_trouble_pages.txt,gender_texts/Locating Identi,3,5,3,1,533517,60558,"[(468649, 468718)]","[(10594, 10663)]"
gender_trouble_pages.txt,gender_texts/SexSelective Ab,3,5,3,1,533517,48264,"[(503582, 503676)]","[(47357, 47455)]"
gender_trouble_pages.txt,gender_texts/Refugee Women a,3,5,3,4,533517,28777,"[(65718, 65812), (68689, 68777), (69036, 69150), (70096, 70228)]","[(21213, 21307), (21744, 21832), (21892, 22007), (25262, 25392)]"
gender_trouble_pages.txt,gender_texts/The Shadow of H,3,5,3,1,533517,37433,"[(494747, 494801)]","[(36559, 36613)]"
gender_trouble_pages.txt,gender_texts/The Woman beneath the Hair Treating Hypertrichosis 18701930,3,5,3,2,533517,49652,"[(74475, 74701), (476453, 476563)]","[(4345, 4569), (43173, 43283)]"
gender_trouble_pages.txt,gender_texts/Age Drag,3,5,3,2,533517,38754,"[(435426, 435531), (435949, 436102)]","[(8509, 8612), (8798, 8951)]"
gender_trouble_pages.txt,gender_texts/Make Her Pay Fa,3,5,3,1,533517,44460,"[(493864, 494005)]","[(44125, 44263)]"
gender_trouble_pages.txt,gender_texts/Fullness and De,3,5,3,1,533517,107758,"[(27401, 28484)]","[(24710, 27531)]"
gender_trouble_pages.txt,gender_texts/Elfriede Jelineks Language of Violence,3,5,3,1,533517,93715,"[(405263, 405374)]","[(27703, 27816)]"
gender_trouble_pages.txt,gender_texts/The Pardoners P,3,5,3,1,533517,56794,"[(33513, 34005)]","[(8525, 8939)]"
gender_trouble_pages.txt,gender_texts/Nihilism Relati,3,5,3,1,533517,55899,"[(456226, 456411)]","[(19654, 19839)]"
gender_trouble_pages.txt,gender_texts/Sexual Politics,3,5,3,3,533517,30814,"[(68430, 68668), (99385, 99504), (487948, 488011)]","[(1093, 1352), (1408, 1528), (29206, 29270)]"
gender_trouble_pages.txt,gender_texts/Women of Color Writers and Feminist Theory,3,5,3,2,533517,66266,"[(69612, 70024), (484900, 485020)]","[(21986, 22398), (25125, 25245)]"
gender_trouble_pages.txt,gender_texts/Attempts at Lib,3,5,3,1,533517,86943,"[(416461, 416927)]","[(64988, 65455)]"
gender_trouble_pages.txt,gender_texts/Exploring Poten,3,5,3,1,533517,59759,"[(474804, 474891)]","[(59248, 59335)]"
gender_trouble_pages.txt,gender_texts/Desire in Trans,3,5,3,1,533517,70746,"[(147654, 147726)]","[(23931, 24003)]"
gender_trouble_pages.txt,gender_texts/Alfonsina Storn,3,5,3,1,533517,46056,"[(123764, 124038)]","[(27461, 27735)]"
gender_trouble_pages.txt,gender_texts/The Cultural Po,3,5,3,1,533517,71294,"[(493724, 493788)]","[(60473, 60537)]"
gender_trouble_pages.txt,gender_texts/Boys AntiSchool,3,5,3,1,533517,65450,"[(124582, 124727)]","[(4672, 4817)]"
gender_trouble_pages.txt,gender_texts/Nomes e pronome,3,5,3,1,533517,121298,"[(147006, 147314)]","[(75253, 75674)]"
gender_trouble_pages.txt,gender_texts/ Duras mon amou,3,5,3,1,533517,30524,"[(442609, 442697)]","[(7875, 7964)]"
gender_trouble_pages.txt,gender_texts/From The Scarle,3,5,3,1,533517,64894,"[(489246, 489329)]","[(22187, 22270)]"
gender_trouble_pages.txt,gender_texts/The Scholars an,3,5,3,1,533517,95631,"[(481404, 481466)]","[(91792, 91854)]"
gender_trouble_pages.txt,gender_texts/Are Lesbians Wo,3,5,3,2,533517,77789,"[(477001, 477083), (486513, 486653)]","[(73556, 73641), (77310, 77448)]"
gender_trouble_pages.txt,gender_texts/The absent piece of skin Gendered racialized and territorial inscriptions of sexual violence during the Bangladesh war,3,5,3,1,533517,69105,"[(443416, 443517)]","[(8555, 8656)]"
gender_trouble_pages.txt,gender_texts/The Heterosexua,3,5,3,1,533517,69042,"[(481404, 481526)]","[(60133, 60260)]"
gender_trouble_pages.txt,gender_texts/Anthropology Is,3,5,3,1,533517,63875,"[(147640, 147832)]","[(16051, 16241)]"
gender_trouble_pages.txt,gender_texts/Adoption and Es,3,5,3,1,533517,50873,"[(17389, 17592)]","[(36865, 37076)]"
gender_trouble_pages.txt,gender_texts/Sexualities wit,3,5,3,1,533517,67990,"[(394520, 395145)]","[(26030, 26880)]"
